logistics_id,transport_date,transport_type,destination_type,related_id,distance_km,fuel_consumption,transport_cost,driver_name,vehicle_number,start_time,estimated_arrival,actual_arrival,status
433,2023-04-20,Легковий автомобіль,Склад,402,14,13.09,4655.04,Євген Микитюк,AA1955AA,2023-04-20 04:00:00,2023-04-20 04:14:00,2023-04-20 03:58:01.208912,Заплановано
434,2023-12-11,Легковий автомобіль,Постачальник,358,774,29.92,1414.88,Маруся Рева,AA5507AA,2023-12-11 03:00:00,2023-12-11 15:54:00,2023-12-11 17:59:46.156919,Затримка
435,2024-12-15,Фура,Клієнт,534,314,13.33,1299.65,Карась Тереза Алевтинівна,AA3028AA,2024-12-15 22:00:00,2024-12-16 03:14:00,2024-12-16 03:03:31.227995,В дорозі
436,2024-05-08,Вантажівка,Клієнт,174,221,27.79,3734.46,Єва Салій,AA1429AA,2024-05-08 13:00:00,2024-05-08 16:41:00,2024-05-08 16:14:54.891989,Доставлено
437,2023-08-15,Легковий автомобіль,Склад,286,204,22.93,4680.51,Ярема Ященко,AA3282AA,2023-08-15 17:00:00,2023-08-15 20:24:00,2023-08-15 21:42:21.521571,Доставлено
438,2024-03-09,Легковий автомобіль,Клієнт,928,905,11.54,543.57,Геннадій Вівчаренко,AA6579AA,2024-03-09 16:00:00,2024-03-10 07:05:00,2024-03-10 07:02:01.303867,Заплановано
439,2024-07-04,Фура,Клієнт,717,108,10.72,2750.93,Устим Архимович,AA1231AA,2024-07-04 23:00:00,2024-07-05 00:48:00,2024-07-05 03:12:29.563965,Затримка
440,2024-05-20,Мікроавтобус,Клієнт,686,987,21.86,3339.83,Олег Шиян,AA3793AA,2024-05-20 05:00:00,2024-05-20 21:27:00,2024-05-21 02:06:30.640060,Затримка
441,2024-01-24,Фура,Склад,795,651,27.59,1530.33,Михайло Чумак,AA2686AA,2024-01-24 11:00:00,2024-01-24 21:51:00,2024-01-25 00:35:50.642822,Затримка
442,2023-10-28,Фура,Клієнт,707,511,16.42,3091.64,Клавдія Верменич,AA4502AA,2023-10-28 20:00:00,2023-10-29 04:31:00,2023-10-29 04:45:12.479689,Заплановано
443,2024-07-14,Мікроавтобус,Виробництво,865,646,18.85,4147.82,Піддубний Федір Соломонович,AA9230AA,2024-07-14 08:00:00,2024-07-14 18:46:00,2024-07-14 19:06:14.363486,Доставлено
444,2023-11-14,Вантажівка,Виробництво,1376,701,6.06,3267.89,Роман Гузь,AA8708AA,2023-11-14 11:00:00,2023-11-14 22:41:00,2023-11-14 23:35:40.782986,Заплановано
445,2024-07-16,Мікроавтобус,Постачальник,321,567,11.36,1195.75,Панас Ґерус,AA7099AA,2024-07-16 08:00:00,2024-07-16 17:27:00,2024-07-16 18:36:07.302194,Доставлено
446,2023-04-10,Мікроавтобус,Постачальник,856,766,25.97,1220.05,Мирослав Малик,AA6413AA,2023-04-10 07:00:00,2023-04-10 19:46:00,2023-04-10 19:22:38.857414,Доставлено
447,2023-08-12,Вантажівка,Постачальник,970,950,8.47,933.66,Тесля Вʼячеслав Ярославович,AA5492AA,2023-08-12 08:00:00,2023-08-12 23:50:00,2023-08-12 23:52:24.083100,Доставлено
448,2024-03-26,Фура,Клієнт,653,758,7.11,3479.3,Ярослава Дергач,AA6116AA,2024-03-26 02:00:00,2024-03-26 14:38:00,2024-03-26 15:14:54.457752,Доставлено
449,2024-10-10,Фура,Клієнт,731,598,19.48,1295.2,Георгій Пилипенко,AA5119AA,2024-10-10 09:00:00,2024-10-10 18:58:00,2024-10-10 20:09:13.339141,В дорозі
450,2024-05-09,Легковий автомобіль,Виробництво,270,338,25.34,744.79,Лукʼян Зінченко,AA1829AA,2024-05-09 16:00:00,2024-05-09 21:38:00,2024-05-09 21:33:53.854391,Заплановано
451,2023-02-15,Фура,Виробництво,255,641,14.46,2761.47,Тарас Авдєєнко,AA6561AA,2023-02-15 09:00:00,2023-02-15 19:41:00,2023-02-15 19:38:28.305049,В дорозі
452,2023-09-06,Легковий автомобіль,Постачальник,757,417,23.92,3340.06,Ірина Щириця,AA2695AA,2023-09-06 06:00:00,2023-09-06 12:57:00,2023-09-06 14:11:48.220313,Заплановано
453,2024-10-25,Фура,Клієнт,568,887,11.76,3592.28,Арсен Андрейко,AA8675AA,2024-10-25 17:00:00,2024-10-26 07:47:00,2024-10-26 07:48:18.059707,Доставлено
454,2023-12-10,Легковий автомобіль,Виробництво,133,902,10.37,845.76,Тихий Максим Едуардович,AA1466AA,2023-12-10 23:00:00,2023-12-11 14:02:00,2023-12-11 14:36:44.769843,Доставлено
455,2023-03-31,Фура,Виробництво,1267,165,7.08,2297.56,Олекса Безбородько,AA2402AA,2023-03-31 18:00:00,2023-03-31 20:45:00,2023-04-01 00:53:49.371461,Затримка
456,2024-03-31,Фура,Склад,1095,362,12.54,3449.19,Веніямин Хомик,AA9172AA,2024-03-31 13:00:00,2024-03-31 19:02:00,2024-03-31 20:53:09.181946,Доставлено
457,2024-11-21,Вантажівка,Постачальник,142,651,14.56,1849.2,Ярослава Міщенко,AA1569AA,2024-11-21 11:00:00,2024-11-21 21:51:00,2024-11-21 23:42:32.497522,Доставлено
458,2024-12-12,Вантажівка,Склад,416,165,18.18,4881.75,Пантелеймон Удовиченко,AA6162AA,2024-12-12 09:00:00,2024-12-12 11:45:00,2024-12-12 12:52:40.860251,В дорозі
459,2023-05-28,Фура,Клієнт,772,911,14.33,1405.73,Павлик Арсен Аврелійович,AA7653AA,2023-05-28 03:00:00,2023-05-28 18:11:00,2023-05-28 20:50:54.255690,Затримка
460,2023-06-25,Легковий автомобіль,Постачальник,139,303,19.75,4548.23,Тетяна Шведченко,AA3205AA,2023-06-25 05:00:00,2023-06-25 10:03:00,2023-06-25 11:09:19.615064,Доставлено
461,2023-04-11,Фура,Клієнт,724,694,17.66,4863.25,Оксенія Абраменко,AA8753AA,2023-04-11 23:00:00,2023-04-12 10:34:00,2023-04-12 11:01:49.266381,В дорозі
462,2023-06-23,Вантажівка,Виробництво,355,558,16.5,3714.01,Надія Токар,AA7319AA,2023-06-23 19:00:00,2023-06-24 04:18:00,2023-06-24 04:46:27.310313,В дорозі
463,2024-10-31,Вантажівка,Виробництво,1314,254,29.13,1684.4,Костянтин Перебийніс,AA7750AA,2024-10-31 00:00:00,2024-10-31 04:14:00,2024-10-31 07:34:36.007406,Затримка
464,2023-03-08,Фура,Виробництво,1260,282,8.68,1244.27,Піддубна Віолетта Миронівна,AA7420AA,2023-03-08 20:00:00,2023-03-09 00:42:00,2023-03-09 00:53:31.067758,Доставлено
465,2023-06-28,Легковий автомобіль,Склад,1249,227,8.2,1526.1,Петро Балабан,AA7604AA,2023-06-28 14:00:00,2023-06-28 17:47:00,2023-06-28 20:00:58.336051,Затримка
466,2024-02-10,Мікроавтобус,Склад,1093,858,14.57,1483.78,Дмитро Гузій,AA8655AA,2024-02-10 04:00:00,2024-02-10 18:18:00,2024-02-10 19:15:37.130395,В дорозі
467,2023-06-15,Легковий автомобіль,Постачальник,1407,623,25.71,2473.48,Людмила Бабиченко,AA8497AA,2023-06-15 00:00:00,2023-06-15 10:23:00,2023-06-15 09:54:43.431379,Заплановано
468,2023-05-01,Фура,Клієнт,50,56,13.63,987.74,Оксенія Оліфіренко,AA9522AA,2023-05-01 16:00:00,2023-05-01 16:56:00,2023-05-01 18:25:06.617272,В дорозі
469,2024-02-16,Мікроавтобус,Склад,982,993,23.82,2251.81,пані Анжела Твердохліб,AA6405AA,2024-02-16 00:00:00,2024-02-16 16:33:00,2024-02-16 20:20:01.034697,Затримка
470,2023-04-24,Фура,Постачальник,122,896,5.83,2981.84,Онисим Тягнибок,AA8261AA,2023-04-24 00:00:00,2023-04-24 14:56:00,2023-04-24 15:51:59.965910,Заплановано
471,2023-07-30,Легковий автомобіль,Виробництво,535,647,24.54,4756.06,Семен Килимник,AA9832AA,2023-07-30 22:00:00,2023-07-31 08:47:00,2023-07-31 13:38:20.577166,Затримка
472,2024-03-22,Мікроавтобус,Клієнт,275,284,20.51,1340.54,Костянтин Девдюк,AA5890AA,2024-03-22 09:00:00,2024-03-22 13:44:00,2024-03-22 18:41:40.922021,Затримка
473,2023-01-02,Вантажівка,Постачальник,278,8,21.5,2710.66,Богуслав Затула,AA6390AA,2023-01-02 19:00:00,2023-01-02 19:08:00,2023-01-02 19:53:51.520390,Заплановано
474,2024-05-31,Вантажівка,Клієнт,558,745,14.09,979.19,Роман Носаченко,AA2100AA,2024-05-31 12:00:00,2024-06-01 00:25:00,2024-06-01 03:38:57.044552,Затримка
475,2023-08-11,Вантажівка,Склад,1071,146,21.23,4273.25,Скорик Ілля Леонтійович,AA1579AA,2023-08-11 03:00:00,2023-08-11 05:26:00,2023-08-11 05:24:28.306258,Доставлено
476,2024-08-24,Легковий автомобіль,Виробництво,1491,623,5.46,3488.18,пані Тереза Комар,AA6619AA,2024-08-24 10:00:00,2024-08-24 20:23:00,2024-08-24 22:22:19.633094,Доставлено
477,2023-04-10,Легковий автомобіль,Клієнт,228,600,7.42,1416.22,Світлана Самойленко,AA1075AA,2023-04-10 07:00:00,2023-04-10 17:00:00,2023-04-10 18:14:43.021335,В дорозі
478,2024-07-11,Вантажівка,Склад,744,899,8.99,693.06,Галина Бездітко,AA5009AA,2024-07-11 20:00:00,2024-07-12 10:59:00,2024-07-12 10:48:03.896399,Доставлено
479,2023-11-05,Мікроавтобус,Склад,97,564,8.54,4086.6,Устим Гук,AA7062AA,2023-11-05 22:00:00,2023-11-06 07:24:00,2023-11-06 08:20:53.749848,В дорозі
480,2024-09-26,Легковий автомобіль,Клієнт,830,846,7.71,4264.1,Аарон Верес,AA3428AA,2024-09-26 00:00:00,2024-09-26 14:06:00,2024-09-26 15:31:45.077326,Доставлено
481,2023-05-30,Фура,Клієнт,611,749,26.98,1174.33,Петро Шинкаренко,AA6672AA,2023-05-30 07:00:00,2023-05-30 19:29:00,2023-05-30 21:52:30.054952,Затримка
482,2024-03-03,Фура,Склад,1152,127,10.39,3877.45,пан Трохим Ґерета,AA5794AA,2024-03-03 08:00:00,2024-03-03 10:07:00,2024-03-03 09:40:31.457037,Заплановано
483,2023-12-29,Мікроавтобус,Склад,374,310,29.13,4620.84,Сніжана Андрієнко,AA4466AA,2023-12-29 09:00:00,2023-12-29 14:10:00,2023-12-29 16:33:15.159135,Затримка
484,2024-03-26,Фура,Виробництво,731,470,10.03,3879.83,пан Тарас Бабак,AA5896AA,2024-03-26 03:00:00,2024-03-26 10:50:00,2024-03-26 14:00:18.173893,Затримка
485,2023-04-14,Мікроавтобус,Постачальник,363,667,8.95,3379.03,Богданна Андрійович,AA7743AA,2023-04-14 15:00:00,2023-04-15 02:07:00,2023-04-15 02:13:42.645188,В дорозі
486,2023-08-25,Вантажівка,Постачальник,836,835,25.9,4304.33,Веніямин Чубай,AA9503AA,2023-08-25 01:00:00,2023-08-25 14:55:00,2023-08-25 14:52:14.289609,Доставлено
487,2024-08-17,Легковий автомобіль,Клієнт,933,17,27.95,4183.79,Максим Колісниченко,AA8392AA,2024-08-17 09:00:00,2024-08-17 09:17:00,2024-08-17 10:18:39.783208,В дорозі
488,2024-10-20,Фура,Клієнт,722,507,17.95,3250.09,Галина Онищенко,AA8143AA,2024-10-20 00:00:00,2024-10-20 08:27:00,2024-10-20 11:26:20.826942,Затримка
489,2024-04-21,Фура,Склад,1417,494,27.72,2600.64,Данило Дрозденко,AA5046AA,2024-04-21 09:00:00,2024-04-21 17:14:00,2024-04-21 18:21:59.614634,Доставлено
490,2023-07-24,Легковий автомобіль,Склад,698,272,8.21,3020.22,Климент Гоголь,AA8829AA,2023-07-24 21:00:00,2023-07-25 01:32:00,2023-07-25 01:10:18.275952,Доставлено
491,2023-03-01,Фура,Склад,1131,587,20.51,1240.83,Назар Сімашкевич,AA2284AA,2023-03-01 22:00:00,2023-03-02 07:47:00,2023-03-02 08:17:27.529447,Доставлено
492,2023-06-09,Вантажівка,Клієнт,514,467,17.85,3717.37,Орхип Деркач,AA8536AA,2023-06-09 15:00:00,2023-06-09 22:47:00,2023-06-09 23:39:59.578806,Доставлено
493,2024-10-15,Вантажівка,Склад,56,961,25.6,2856.17,Валентина Панчук,AA1267AA,2024-10-15 08:00:00,2024-10-16 00:01:00,2024-10-15 23:51:02.918501,Доставлено
494,2024-10-26,Мікроавтобус,Клієнт,677,131,10.18,2761.67,Ростислав Тягнибок,AA1761AA,2024-10-26 08:00:00,2024-10-26 10:11:00,2024-10-26 12:01:11.335032,В дорозі
495,2023-08-16,Мікроавтобус,Склад,280,281,15.46,4704.71,Михайлина Вакуленко,AA8923AA,2023-08-16 15:00:00,2023-08-16 19:41:00,2023-08-16 20:12:11.610784,Заплановано
496,2023-09-17,Мікроавтобус,Виробництво,752,760,22.05,4167.06,Наталія Негода,AA5364AA,2023-09-17 17:00:00,2023-09-18 05:40:00,2023-09-18 05:34:01.025087,Доставлено
497,2024-02-18,Мікроавтобус,Постачальник,257,118,6.15,1797.4,Ярина Андрощук,AA7198AA,2024-02-18 13:00:00,2024-02-18 14:58:00,2024-02-18 15:35:34.322697,Доставлено
498,2023-02-14,Мікроавтобус,Склад,673,857,23.8,792.56,Єва Чабан,AA1396AA,2023-02-14 23:00:00,2023-02-15 13:17:00,2023-02-15 17:39:37.988954,Затримка
499,2023-01-09,Легковий автомобіль,Склад,355,74,17.95,1438.05,Златослава Гайворонська,AA2854AA,2023-01-09 20:00:00,2023-01-09 21:14:00,2023-01-10 02:10:24.286997,Затримка
500,2023-01-12,Легковий автомобіль,Виробництво,1401,286,6.58,949.63,Мирон Євтушок,AA4283AA,2023-01-12 04:00:00,2023-01-12 08:46:00,2023-01-12 09:01:44.765453,Заплановано
501,2024-05-18,Легковий автомобіль,Виробництво,464,952,24.53,4101.67,Климент Харченко,AA5131AA,2024-05-18 06:00:00,2024-05-18 21:52:00,2024-05-19 02:17:00.903497,Затримка
502,2023-06-10,Фура,Постачальник,1158,717,14.88,1973.72,Данна Бандурка,AA6695AA,2023-06-10 11:00:00,2023-06-10 22:57:00,2023-06-10 23:32:53.290032,Доставлено
503,2024-01-29,Фура,Постачальник,97,46,11.74,2429.65,Богуслав Онуфрієнко,AA7447AA,2024-01-29 18:00:00,2024-01-29 18:46:00,2024-01-29 21:06:18.294003,Затримка
504,2024-09-15,Фура,Клієнт,454,499,25.74,2786.12,Георгій Рябошапка,AA7195AA,2024-09-15 06:00:00,2024-09-15 14:19:00,2024-09-15 14:16:05.893992,Заплановано
505,2024-06-22,Мікроавтобус,Постачальник,1004,286,29.85,4807.41,Емілія Адаменко,AA3358AA,2024-06-22 07:00:00,2024-06-22 11:46:00,2024-06-22 14:12:03.352188,Затримка
506,2024-08-19,Фура,Склад,1484,906,10.88,4746.76,Давимука Руслан Федорович,AA7114AA,2024-08-19 07:00:00,2024-08-19 22:06:00,2024-08-19 21:36:49.324794,Доставлено
507,2023-06-22,Легковий автомобіль,Постачальник,1036,402,14.56,1712.52,Лесь Власенко,AA3809AA,2023-06-22 06:00:00,2023-06-22 12:42:00,2023-06-22 12:51:58.402613,В дорозі
508,2024-12-27,Легковий автомобіль,Клієнт,802,921,28.49,1454.55,Антон Рудик,AA2960AA,2024-12-27 19:00:00,2024-12-28 10:21:00,2024-12-28 12:08:43.303632,Доставлено
509,2024-11-14,Мікроавтобус,Виробництво,629,282,9.5,680.86,Ігнат Овчаренко,AA2858AA,2024-11-14 07:00:00,2024-11-14 11:42:00,2024-11-14 15:41:18.431262,Затримка
510,2024-02-21,Легковий автомобіль,Виробництво,873,888,13.53,4413.34,пані Любов Данькевич,AA8742AA,2024-02-21 18:00:00,2024-02-22 08:48:00,2024-02-22 09:49:49.160527,Заплановано
511,2023-12-05,Мікроавтобус,Постачальник,389,19,28.44,538.69,Устим Рубець,AA1087AA,2023-12-05 02:00:00,2023-12-05 02:19:00,2023-12-05 04:14:14.028953,Заплановано
512,2024-08-14,Фура,Клієнт,598,447,18.75,2668.43,Дарина Александренко,AA8319AA,2024-08-14 22:00:00,2024-08-15 05:27:00,2024-08-15 05:10:47.813833,Заплановано
513,2023-06-23,Вантажівка,Постачальник,168,547,7.51,2058.4,Устим Шморгун,AA6066AA,2023-06-23 23:00:00,2023-06-24 08:07:00,2023-06-24 10:05:18.332484,Доставлено
514,2024-09-22,Мікроавтобус,Виробництво,832,210,8.67,2727.55,Христина Архипенко,AA4801AA,2024-09-22 16:00:00,2024-09-22 19:30:00,2024-09-22 19:12:23.013370,Доставлено
